distribution,sample_size,contamination_rate,outlier_scale_mad,contamination_type,true_mean,scenario_mode,estimator,mse,mse_q95,mse_max,bias,abs_bias,variance,mad,iqr,winner_k,winner_estimator_str,winner_robust_q95_mse,winner_robust_mean_mse,winner_robust_max_mse
normal,300,0,6,point_mass,3,full,trimean,0.03592511827197558,0.09894068264333569,0.09894068264333569,0.10493886300805855,0.10493886300805855,0.027681059225057217,0.09430851808974783,0.17451656144956518,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,6,point_mass,3,full,huber,0.021443771844559725,0.06584263358806172,0.06584263358806172,0.05129578593972761,0.05129578593972761,0.020902793543761497,0.09350098965714415,0.16353788832713168,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0,6,point_mass,3,full,biweight,0.021925880514656253,0.07037708126567192,0.07037708126567192,0.052372738191517776,0.052372738191517776,0.021314418676643344,0.0924248064836839,0.16260932415371565,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,robust,0.9977307828649625,1.607195042350221,1.607195042350221,-0.9806085355818341,0.9806085355818341,0.040152980898904025,0.17093635958830966,0.3199207730800562,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,mean,0.038471670880425045,0.10181481164245018,0.10181481164245018,0.14987673218064046,0.14987673218064046,0.017787373368086213,0.06138065624852507,0.13756126528308954,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,median,0.10578512130700617,0.30510158282477934,0.30510158282477934,0.216125872714501,0.216125872714501,0.06563858716711275,0.18750328258081717,0.3695265636192522,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,trimmed20,0.03513585012804404,0.11377841002371397,0.11377841002371397,0.11677231954780565,0.11677231954780565,0.02388897279496574,0.08243768755441994,0.1441102316040226,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,harmonic,3.18681324603048,4.942440577111582,4.942440577111582,-1.764698557424096,1.764698557424096,0.08072471939532622,0.24148464585720242,0.3901922860248872,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,geometric,0.05762212372915759,0.18903630425049803,0.18903630425049803,-0.19652192901303733,0.19652192901303733,0.021112505717947032,0.11340935265613461,0.21188188272331576,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,mode_hsm,3.025165272097743,6.606035001761198,6.606035001761198,0.41312967268311285,0.41312967268311285,3.1716546062738744,0.3974523047075973,2.5430258946627813,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,mode_parzen,2.6069984465671396,4.100435118299672,4.100435118299672,-0.13219493158385243,0.13219493158385243,2.8772477184785337,1.5763345935104898,3.2380353673078055,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,trimean,0.048985924283886276,0.13680911902102424,0.13680911902102424,0.14631863024072223,0.14631863024072223,0.03064086969818337,0.10197695575318733,0.17994401614319333,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,huber,0.030228568760143997,0.09010241706582264,0.09010241706582264,0.10150775458737593,0.10150775458737593,0.022138605020858963,0.10036396220393295,0.1523031496219378,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.01,6,point_mass,3,full,biweight,0.024368504958453188,0.07157077387950254,0.07157077387950254,0.06560242851686349,0.06560242851686349,0.02229425147904781,0.09223158643130769,0.14150564797868803,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,robust,0.9321535295987344,1.5464728976682554,1.5464728976682554,-0.9452276182743922,0.9452276182743922,0.0429980880556158,0.18331521689654406,0.34672307859357376,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,mean,0.09269678225958831,0.1909578186256537,0.1909578186256537,0.2772460443135998,0.2772460443135998,0.0175904590800554,0.06496659084375134,0.132979692520653,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,median,0.12738816738350378,0.3346680365977145,0.3346680365977145,0.25736880774542303,0.25736880774542303,0.06794384909244794,0.14886041652173976,0.3803597513976653,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,trimmed20,0.047745242087248896,0.1490246133744094,0.1490246133744094,0.1595888461304753,0.1595888461304753,0.024751824753324908,0.065945205308932,0.11876952161181453,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,harmonic,3.1493989471372177,4.934541634296065,4.934541634296065,-1.7531532665677636,1.7531532665677636,0.08428063451110865,0.2534491434135133,0.40260893616481797,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,geometric,0.03994432044026275,0.1495177200307381,0.1495177200307381,-0.13730536090326195,0.13730536090326195,0.023435064786097467,0.125430614736175,0.22775553266183524,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,mode_hsm,3.025165272097743,6.606035001761198,6.606035001761198,0.41312967268311285,0.41312967268311285,3.1716546062738744,0.3974523047075973,2.5430258946627813,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,mode_parzen,2.5568588354670836,4.086336558538511,4.086336558538511,-0.1452524654348486,0.1452524654348486,2.8175117297246466,1.5878832498766897,3.2210937407761135,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,trimean,0.0615820975561941,0.16701982579374314,0.16701982579374314,0.1835519478472607,0.1835519478472607,0.03098975555296727,0.10410976792568127,0.1732837034967294,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,huber,0.042549292325799654,0.11798044104015777,0.11798044104015777,0.14992111841750289,0.14992111841750289,0.022303278420271917,0.08636364743178904,0.14061122584856456,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.02,6,point_mass,3,full,biweight,0.026159923552015105,0.0741371291248988,0.0741371291248988,0.07838155602414609,0.07838155602414609,0.022240283585831973,0.07347535417187401,0.12031409817481808,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,robust,0.7354576598199025,1.344883569401835,1.344883569401835,-0.8330147159027246,0.8330147159027246,0.046160158788228677,0.19020098010940978,0.35706100686685716,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,mean,0.475779366203636,0.7712002208541141,0.7712002208541141,0.676403996924615,0.676403996924615,0.02028555460893518,0.09024186407779711,0.15806498078695785,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,median,0.24566829252371553,0.7287096920376659,0.7287096920376659,0.44900788558329996,0.44900788558329996,0.048955790230811036,0.10118205262847324,0.16078965712150328,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,trimmed20,0.11894020291977868,0.2927014468318402,0.2927014468318402,0.30640521168312507,0.30640521168312507,0.027840054636886536,0.09298746724728102,0.1557796448438009,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,harmonic,3.0213144923740725,4.883230906793249,4.883230906793249,-1.714529079132223,1.714529079132223,0.09078281020453763,0.2780241589112292,0.4185186297218517,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,geometric,0.025025815187888496,0.10442093104885741,0.10442093104885741,0.048496193693956524,0.048496193693956524,0.02519326042787417,0.12634218198576352,0.21479224119271478,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,mode_hsm,2.549187077941033,6.0618718906707185,6.0618718906707185,0.27039845049126576,0.27039845049126576,2.751190839903284,0.46662282207585415,2.4809508939782665,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,mode_parzen,2.5028438499039467,4.093974735079575,4.093974735079575,0.19773793831711917,0.19773793831711917,2.7374928418378244,0.35402581786759946,3.066807171441777,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,trimean,0.14287129259317324,0.3967780481492816,0.3967780481492816,0.34468696625803874,0.34468696625803874,0.02673576431666976,0.05551118073611061,0.0951206003160503,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,huber,0.127104261514588,0.29563772605034366,0.29563772605034366,0.3222474312988224,0.3222474312988224,0.025845393928776467,0.11414413944870483,0.19211120486049493,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.05,6,point_mass,3,full,biweight,0.04424084380371073,0.1340144529127944,0.1340144529127944,0.15055424536481743,0.15055424536481743,0.023971403340378922,0.0904930482772357,0.15464071973040872,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,robust,0.47895171520014046,1.0477485335119077,1.0477485335119077,-0.6477546723306076,0.6477546723306076,0.06596177741556422,0.22296029778767412,0.446129047819551,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,mean,1.7511013585308959,2.1854698095771568,2.1854698095771568,1.314830258553223,1.314830258553223,0.024803055248621923,0.07586007898393543,0.13944920130385263,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,median,0.5295619090192858,0.9852704000195972,0.9852704000195972,0.6865852257821246,0.6865852257821246,0.06462515195221662,0.10816710509224436,0.23639940448829222,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,trimmed20,0.32675090494195846,0.5970041826286836,0.5970041826286836,0.5438210790689992,0.5438210790689992,0.03445504322465285,0.08567654905997091,0.1735196032047699,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,harmonic,2.8236546507029767,4.8043867522112516,4.8043867522112516,-1.649901651726719,1.649901651726719,0.11275465592491207,0.2760006161393703,0.4874036512895181,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,geometric,0.16300883064199054,0.43527444365524,0.43527444365524,0.3543887781593211,0.3543887781593211,0.04157491617414888,0.14329301130933114,0.27036278044282946,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,mode_hsm,2.8351067533997782,6.0618718906707185,6.0618718906707185,0.3468513212086064,0.3468513212086064,3.016445460417358,0.7134633494222964,2.481191215868005,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,mode_parzen,2.345572716593504,3.772507095545161,3.772507095545161,-0.09707303255739941,0.09707303255739941,2.5957217143817934,1.506096977125282,3.064695563309582,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,trimean,0.37862928899111065,0.6755011376916327,0.6755011376916327,0.5878802329762438,0.5878802329762438,0.0366956896298976,0.05556543631617972,0.10970392118476324,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,huber,0.42363230606232327,0.6516968607527127,0.6516968607527127,0.6292415606580413,0.6292415606580413,0.03076373822550675,0.08388191376354115,0.18236349459057166,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.1,6,point_mass,3,full,biweight,0.1383465432555329,0.28711772623580945,0.28711772623580945,0.3334414906012442,0.3334414906012442,0.03018146177905934,0.09570137350366759,0.16534059676361368,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,robust,0.26642481427630876,0.7977461085310653,0.7977461085310653,-0.4254920982002619,0.4254920982002619,0.0948680984949417,0.2526250623692168,0.5223325373994596,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,mean,3.8730809826174726,4.661692197049821,4.661692197049821,1.961078927443209,1.961078927443209,0.03027824772851798,0.13559620323218669,0.2190630046588007,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,median,0.9587524455539598,1.5310450139779208,1.5310450139779208,0.961174177463151,0.961174177463151,0.03877405125777201,0.12290169731515288,0.3276498176135054,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,trimmed20,0.7268112533606071,1.1113352250883035,1.1113352250883035,0.829095413429211,0.829095413429211,0.04379116532361452,0.1256284224547477,0.2770273837981838,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,harmonic,2.531439629401856,4.760812421943559,4.760812421943559,-1.542926217604885,1.542926217604885,0.16757590714371046,0.2975916314408139,0.5502664477180983,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,geometric,0.5291138540911249,1.0214644528706505,1.0214644528706505,0.6919381669900866,0.6919381669900866,0.05592825239280412,0.1485019341680831,0.3733747972180792,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,mode_hsm,2.599749911928038,6.0618718906707185,6.0618718906707185,0.2633370092103302,0.2633370092103302,2.811559479453552,0.8553125173959129,2.6061027846988623,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,mode_parzen,2.481673826878849,3.7898924730274164,3.7898924730274164,0.4492371587290842,0.4492371587290842,2.533177557884299,0.27624408512500787,2.487336810931043,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,trimean,0.8028013820222947,1.145475327720474,1.145475327720474,0.8801261551355397,0.8801261551355397,0.031310370076251585,0.13443670839043032,0.24536746018018718,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,huber,1.0791516179705576,1.467814213557178,1.467814213557178,1.0239412283246354,1.0239412283246354,0.034106643230660004,0.08994414630848357,0.19828397567149647,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.15,6,point_mass,3,full,biweight,0.6349726287336289,0.9924923047745993,0.9924923047745993,0.7770251116774585,0.7770251116774585,0.03467178284029131,0.08906656909238708,0.23499490863004446,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,robust,0.1280459215756104,0.5191960132538996,0.5191960132538996,-0.1885926233142543,0.1885926233142543,0.10275416000784243,0.2655016311227667,0.41819084464660294,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,mean,6.805387045626123,8.258764806910719,8.258764806910719,2.603321291087747,2.603321291087747,0.031228112217055095,0.12636355790609066,0.2079510903716164,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,median,1.6754219631577445,2.308343074639437,2.308343074639437,1.2832245333571475,1.2832245333571475,0.03195195572008471,0.16680541033730378,0.3147644947723647,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,trimmed20,1.5703854305039147,2.1552578670557905,2.1552578670557905,1.2375619333270107,1.2375619333270107,0.04313987964869679,0.14166951928406135,0.2615740345171558,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,harmonic,2.2819023860777317,4.6802956364442645,4.6802956364442645,-1.4512131178668133,1.4512131178668133,0.1954254140100158,0.3106355758760083,0.5092716574894276,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,geometric,1.202120084135098,2.108504124433765,2.108504124433765,1.0740230416869476,1.0740230416869476,0.05399398895623806,0.15527765819492112,0.3653764109669022,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,mode_hsm,3.0968201953032666,6.0618718906707185,6.0618718906707185,0.4256812918456432,0.4256812918456432,3.239572925639879,0.6960909438236098,2.733424723044884,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,mode_parzen,2.298142948795734,3.9813991644585855,3.9813991644585855,0.4132201048666948,0.4132201048666948,2.363768993032991,0.39971353069712556,2.4831104937146162,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,trimean,1.609265988048735,2.0937117944082067,2.0937117944082067,1.2563624142516394,1.2563624142516394,0.03424385789391904,0.13612306306872535,0.2931985807076831,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
normal,300,0.2,6,point_mass,3,full,huber,2.666915501701233,3.6563475903698652,3.6563475903698652,1.6236703534847239,1.6236703534847239,0.03401120546225075,0.08239594583031717,0.21591701516883166,1,0*mean + 0*median + 0*trimmed20 + 0.5*harmonic + 0.5*geometric + 0*mode_hsm + 0*mode_parzen + 0*trimean + 0*huber + 0*biweight,1.4182805365746165,0.7942893150443596,1.4295881726250563
